period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.357146,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.117473,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.47462,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,VT,Vermont,5.420121,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,VT,Vermont,4.706246,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,VT,Vermont,0.713875,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,HI,Hawaii,0.036546,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.029524,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,HI,Hawaii,0.06607,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,0.391554,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.12619,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,0.517745,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,HI,Hawaii,12.02067,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.000106,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,HI,Hawaii,12.020775,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.429427,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,4.856368,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,6.285796,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,1.537992,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,VT,Vermont,1.190296,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.191217,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,VT,Vermont,1.381513,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.431644,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.338148,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.769792,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,VT,Vermont,3.232371,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.000423,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,VT,Vermont,3.232794,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.006447,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.000688,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.007135,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.325464,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.114333,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.439797,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,VT,Vermont,5.831031,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,VT,Vermont,5.186222,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,VT,Vermont,0.644808,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,VT,Vermont,1.252418,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.22328,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,VT,Vermont,1.475699,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.509433,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.402433,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.911866,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,VT,Vermont,3.017744,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.000529,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,VT,Vermont,3.018273,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.003262,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.000582,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.003844,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.324946,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.119652,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.444598,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,VT,Vermont,5.85428,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,VT,Vermont,5.107804,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,VT,Vermont,0.746476,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,VT,Vermont,1.324123,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.226878,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,VT,Vermont,1.551001,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.486258,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.402381,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.888639,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IL,Illinois,67.096133,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,IL,Illinois,7.560647,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,IL,Illinois,14.494768,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IL,Illinois,13.713123,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,IL,Illinois,35.768538,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,IL,Illinois,213.100132,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,IL,Illinois,67.299051,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,IL,Illinois,86.054512,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,IL,Illinois,59.746569,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,1.650739,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,25.88393,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,IA,Iowa,4.264354,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,IA,Iowa,4.676589,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IA,Iowa,12.895724,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,IA,Iowa,21.836667,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,IA,Iowa,76.303579,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,IA,Iowa,28.712274,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,IA,Iowa,26.311304,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,IA,Iowa,21.280001,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,IA,Iowa,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,IA,Iowa,1.49257,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,IA,Iowa,3.974705,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,IA,Iowa,5.467276,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,IA,Iowa,0.229975,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.90022,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,IA,Iowa,3.185023,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,IA,Iowa,4.315218,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,IA,Iowa,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,IA,Iowa,19.872839,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,IA,Iowa,0.687301,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,IA,Iowa,20.56014,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,26.722978,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.055383,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,2.68841,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,29.466771,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,IA,Iowa,4.200306,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,IA,Iowa,4.685531,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IA,Iowa,13.732322,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,IA,Iowa,22.618159,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,IA,Iowa,82.427563,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,IA,Iowa,31.153259,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,IA,Iowa,27.006543,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,IA,Iowa,24.267761,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,IA,Iowa,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,IA,Iowa,1.647117,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,IA,Iowa,4.015181,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,IA,Iowa,5.662298,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,IA,Iowa,0.214163,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,IA,Iowa,1.02052,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,IA,Iowa,3.261478,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,IA,Iowa,4.496162,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,IA,Iowa,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,IA,Iowa,19.918053,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,IA,Iowa,0.673068,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,IA,Iowa,20.591121,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,21.164859,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.058422,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,2.70132,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,23.924601,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,IA,Iowa,4.091539,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,IA,Iowa,5.073745,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,KY,Kentucky,32.480899,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,58.991039,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.56692,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,4.493964,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,64.051923,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,2.112684,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,6.617973,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.305313,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,15.035971,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,KY,Kentucky,116.782,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,KY,Kentucky,61.13797,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,KY,Kentucky,40.224704,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,KY,Kentucky,15.419325,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.411189,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.862378,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,KY,Kentucky,3.273567,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,KY,Kentucky,0.013584,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.723428,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.13931,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.876322,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,KY,Kentucky,33.276817,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,0.790952,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,KY,Kentucky,34.067768,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,60.833749,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.076957,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.229094,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,67.1398,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,1.898476,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,6.951332,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.564069,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,15.413877,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,KY,Kentucky,122.771335,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,KY,Kentucky,62.745809,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,KY,Kentucky,41.439723,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,KY,Kentucky,18.585803,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.563242,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.706558,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,KY,Kentucky,3.2698,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,KY,Kentucky,0.015031,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.820878,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.075024,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.910933,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,KY,Kentucky,33.054496,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.066295,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,KY,Kentucky,34.120791,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,53.2018,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.072138,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.239941,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,59.513879,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,1.720238,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,7.121994,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.724094,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,15.566325,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,KY,Kentucky,115.381729,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,KY,Kentucky,54.937069,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,KY,Kentucky,41.632748,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,KY,Kentucky,18.811912,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.414173,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.553384,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.967556,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,KY,Kentucky,0.006535,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.718737,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.886083,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.611354,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,KY,Kentucky,0.0,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,PE,Petroleum,KY,Kentucky,30.462268,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.318835,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,TO,All Fuels,KY,Kentucky,31.781103,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,44.703927,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,0.071026,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,5.694439,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,50.469392,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,1.478348,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,6.127481,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,6.450344,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,14.056174,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,KY,Kentucky,101.885579,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,CO,Coal,KY,Kentucky,46.188811,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,KY,Kentucky,37.793685,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,KY,Kentucky,17.903084,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.004205,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,1.542197,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,HI,Hawaii,20.432583,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,HI,Hawaii,1.429427,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,HI,Hawaii,18.843131,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,HI,Hawaii,0.160024,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,HI,Hawaii,0.028612,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.030053,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,HI,Hawaii,0.058665,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,0.395417,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.132381,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,0.527798,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,HI,Hawaii,12.193777,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.000106,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,HI,Hawaii,12.193883,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.374395,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,4.884032,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,6.258427,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,1.258032,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.004407,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,1.26244,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,HI,Hawaii,20.301213,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,HI,Hawaii,1.374395,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,HI,Hawaii,18.759871,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,HI,Hawaii,0.166947,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,HI,Hawaii,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,HI,Hawaii,0.031127,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.028995,million metric tons of CO2
